subscription_event_id,company_id,event_type,plan_name,previous_plan_name,payment_date,subscription_start_date,sub_end_date,trial_end_date,billing_period,seat_count,monthly_recurring_revenue,invoice_amount,currency,payment_status,created_at
se_007224,co_0797,renewal,Medium,,2025-03-07,2025-03-07,,,monthly,281,750,750,GBP,paid,2025-03-07T15:40:00
se_007225,co_0797,renewal,Medium,,2025-04-18,2025-04-07,,,monthly,281,750,750,GBP,paid,2025-04-07T12:52:00
se_007226,co_0797,renewal,Medium,,2025-05-07,2025-05-07,,,monthly,281,750,750,GBP,paid,2025-05-07T15:19:00
se_007227,co_0797,renewal,Medium,,2025-06-07,2025-06-07,,,monthly,281,750,750,GBP,paid,2025-06-07T09:56:00
se_007228,co_0797,renewal,Medium,,2025-07-07,2025-07-07,,,monthly,281,750,750,GBP,paid,2025-07-07T12:43:00
se_007229,co_0797,renewal,Medium,,2025-08-07,2025-08-07,,,monthly,281,750,750,GBP,paid,2025-08-07T19:47:00
se_007230,co_0797,renewal,Medium,,2025-09-12,2025-09-07,,,monthly,281,750,750,GBP,paid,2025-09-07T16:11:00
se_007231,co_0797,payment_failed,Medium,,2025-10-07,2025-10-07,,,monthly,281,750,750,GBP,failed,2025-10-07T10:19:00
se_007232,co_0797,payment_recovered,Medium,,2025-10-16,2025-10-16,,,monthly,281,750,750,GBP,paid,2025-10-16T18:01:00
se_007233,co_0797,renewal,Medium,,2025-11-07,2025-11-07,,,monthly,281,750,750,GBP,paid,2025-11-07T11:56:00
se_007234,co_0797,renewal,Medium,,2025-12-07,2025-12-07,,,monthly,281,750,750,GBP,paid,2025-12-07T19:40:00
se_007235,co_0797,renewal,Medium,,2026-01-07,2026-01-07,,,monthly,281,750,750,GBP,paid,2026-01-07T14:44:00
se_007236,co_0797,renewal,Medium,,2026-02-07,2026-02-07,,,monthly,281,750,750,GBP,paid,2026-02-07T09:49:00
se_007237,co_0797,renewal,Medium,,2026-03-07,2026-03-07,,,monthly,281,750,750,GBP,paid,2026-03-07T16:47:00
se_007238,co_0797,cancellation_scheduled,Medium,,,2026-02-04,,,monthly,281,750,750,GBP,not_applicable,2026-02-04T09:08:00
se_007239,co_0797,voluntary_churn,Medium,,,2026-03-14,2026-03-14,,monthly,281,750,0,GBP,not_applicable,2026-03-14T13:11:00
se_007240,co_0798,trial_start,Small,,,,,2025-04-17,annual,63,0,0,GBP,not_applicable,2025-04-10T17:11:00
se_007241,co_0799,trial_start,Small,,,,,2024-08-24,annual,91,0,0,GBP,not_applicable,2024-08-17T10:51:00
se_007242,co_0799,converted,Small,,2024-08-27,2024-08-27,,,annual,91,200,2400,GBP,paid,2024-08-27T19:11:00
se_007243,co_0799,renewal,Small,,2025-08-27,2025-08-27,,,annual,91,200,2400,GBP,paid,2025-08-27T09:58:00
se_007244,co_0800,trial_start,Small,,,,,2025-10-07,annual,43,0,0,GBP,not_applicable,2025-09-30T17:14:00
se_007245,co_0800,converted,Small,,2025-10-09,2025-10-09,,,annual,43,200,2400,GBP,paid,2025-10-09T12:40:00
se_007246,co_0801,trial_start,Medium,,,,,2023-08-29,monthly,193,0,0,GBP,not_applicable,2023-08-22T16:49:00
se_007247,co_0801,converted,Medium,,2023-08-25,2023-08-25,,,monthly,193,750,750,GBP,paid,2023-08-25T08:40:00
se_007248,co_0801,renewal,Medium,,2023-09-25,2023-09-25,,,monthly,193,750,750,GBP,paid,2023-09-25T17:45:00
se_007249,co_0801,renewal,Medium,,2023-10-25,2023-10-25,,,monthly,193,750,750,GBP,paid,2023-10-25T18:38:00
se_007250,co_0801,renewal,Medium,,2023-11-25,2023-11-25,,,monthly,193,750,750,GBP,paid,2023-11-25T11:24:00
se_007251,co_0801,renewal,Medium,,2023-12-25,2023-12-25,,,monthly,193,750,750,GBP,paid,2023-12-25T15:06:00
se_007252,co_0801,renewal,Medium,,2024-01-25,2024-01-25,,,monthly,193,750,750,GBP,paid,2024-01-25T16:20:00
se_007253,co_0801,renewal,Medium,,2024-02-25,2024-02-25,,,monthly,193,750,750,GBP,paid,2024-02-25T13:16:00
se_007254,co_0801,renewal,Medium,,2024-03-25,2024-03-25,,,monthly,193,750,750,GBP,paid,2024-03-25T10:13:00
se_007255,co_0801,renewal,Medium,,2024-04-25,2024-04-25,,,monthly,193,750,750,GBP,paid,2024-04-25T15:07:00
se_007256,co_0801,renewal,Medium,,2024-05-25,2024-05-25,,,monthly,193,750,750,GBP,paid,2024-05-25T08:35:00
se_007257,co_0801,renewal,Medium,,2024-06-25,2024-06-25,,,monthly,193,750,750,GBP,paid,2024-06-25T08:42:00
se_007258,co_0801,renewal,Medium,,2024-07-25,2024-07-25,,,monthly,193,750,750,GBP,paid,2024-07-25T16:50:00
se_007259,co_0801,renewal,Medium,,2024-08-25,2024-08-25,,,monthly,193,750,750,GBP,paid,2024-08-25T13:05:00
se_007260,co_0801,renewal,Medium,,2024-09-25,2024-09-25,,,monthly,193,750,750,GBP,paid,2024-09-25T17:45:00
se_007261,co_0801,renewal,Medium,,2024-10-25,2024-10-25,,,monthly,193,750,750,GBP,paid,2024-10-25T13:24:00
se_007262,co_0801,renewal,Medium,,2024-11-25,2024-11-25,,,monthly,193,750,750,GBP,paid,2024-11-25T15:55:00
se_007263,co_0801,renewal,Medium,,2024-12-25,2024-12-25,,,monthly,193,750,750,GBP,paid,2024-12-25T11:50:00
se_007264,co_0801,renewal,Medium,,2025-01-25,2025-01-25,,,monthly,193,750,750,GBP,paid,2025-01-25T10:31:00
se_007265,co_0801,renewal,Medium,,2025-02-25,2025-02-25,,,monthly,193,750,750,GBP,paid,2025-02-25T13:27:00
se_007266,co_0801,renewal,MEDIUM,,2025-03-25,2025-03-25,,,monthly,193,750,750,GBP,paid,2025-03-25T17:20:00
se_007267,co_0801,renewal,Medium,,2025-04-25,2025-04-25,,,monthly,193,750,750,GBP,paid,2025-04-25T17:08:00
se_007268,co_0801,renewal,Medium,,2025-05-25,2025-05-25,,,monthly,193,750,750,GBP,paid,2025-05-25T11:08:00
se_007269,co_0801,renewal,Medium,,2025-07-02,2025-06-25,,,monthly,193,750,750,GBP,paid,2025-06-25T11:21:00
se_007270,co_0801,renewal,Medium,,2025-07-25,2025-07-25,,,monthly,193,750,750,GBP,paid,2025-07-25T19:45:00
se_007271,co_0801,renewal,Medium,,2025-09-12,2025-08-25,,,monthly,193,750,750,GBP,paid,2025-08-25T14:57:00
se_007272,co_0801,renewal,Medium,,2025-09-25,2025-09-25,,,monthly,193,750,750,GBP,paid,2025-09-25T19:58:00
se_007273,co_0801,renewal,Medium ,,2025-10-25,2025-10-25,,,monthly,193,750,750,GBP,paid,2025-10-25T11:58:00
se_007274,co_0801,renewal,Medium,,2025-11-25,2025-11-25,,,monthly,193,750,750,GBP,paid,2025-11-25T18:41:00
se_007275,co_0801,renewal,Medium,,2025-12-25,2025-12-25,,,monthly,193,750,750,GBP,paid,2025-12-25T15:51:00
se_007276,co_0801,renewal,Medium,,2026-01-25,2026-01-25,,,monthly,193,750,750,GBP,paid,2026-01-25T11:05:00
se_007277,co_0801,renewal,Medium,,2026-02-25,2026-02-25,,,monthly,193,750,750,GBP,paid,2026-02-25T14:28:00
se_007278,co_0801,renewal,Medium,,2026-03-25,2026-03-25,,,monthly,193,750,750,GBP,paid,2026-03-25T13:53:00
se_007279,co_0801,renewal,Medium,,2026-04-25,2026-04-25,,,monthly,193,750,750,GBP,paid,2026-04-25T16:26:00
se_007280,co_0801,renewal,Medium,,2026-05-25,2026-05-25,,,monthly,193,750,750,GBP,paid,2026-05-25T10:32:00
se_007281,co_0801,renewal,Medium,,2026-06-25,2026-06-25,,,monthly,193,750,750,GBP,paid,2026-06-25T14:07:00
se_007282,co_0802,trial_start,Small,,,,,2024-04-27,monthly,71,0,0,GBP,not_applicable,2024-04-20T13:32:00
se_007283,co_0802,converted,Small,,2024-04-30,2024-04-30,,,monthly,71,200,200,GBP,paid,2024-04-30T16:04:00
se_007284,co_0802,renewal,Small,,2024-05-30,2024-05-30,,,monthly,71,200,200,GBP,paid,2024-05-30T17:13:00
se_007285,co_0802,renewal,Small,,2024-06-30,2024-06-30,,,monthly,71,200,200,GBP,paid,2024-06-30T17:32:00
se_007286,co_0802,renewal,Small,,2024-07-30,2024-07-30,,,monthly,71,200,200,GBP,paid,2024-07-30T11:28:00
se_007287,co_0802,renewal,Small,,2024-08-30,2024-08-30,,,monthly,71,200,200,GBP,paid,2024-08-30T09:41:00
se_007288,co_0802,renewal,Small,,2024-09-30,2024-09-30,,,monthly,71,200,200,GBP,paid,2024-09-30T15:36:00
se_007289,co_0802,renewal,small,,2024-10-30,2024-10-30,,,monthly,71,200,200,GBP,paid,2024-10-30T14:40:00
se_007290,co_0802,renewal,Small,,2024-11-30,2024-11-30,,,monthly,71,200,200,GBP,paid,2024-11-30T18:31:00
se_007291,co_0802,renewal,Small,,2024-12-30,2024-12-30,,,monthly,71,200,200,GBP,paid,2024-12-30T18:41:00
se_007292,co_0802,renewal,Small,,2025-01-30,2025-01-30,,,monthly,71,200,200,GBP,paid,2025-01-30T17:49:00
se_007293,co_0802,renewal,Small,,2025-02-28,2025-02-28,,,monthly,71,200,200,GBP,paid,2025-02-28T15:33:00
se_007294,co_0802,renewal,Small,,2025-03-28,2025-03-28,,,monthly,71,200,200,GBP,paid,2025-03-28T12:26:00
se_007295,co_0802,renewal,Small,,2025-04-28,2025-04-28,,,monthly,71,200,200,GBP,paid,2025-04-28T09:38:00
se_007296,co_0802,payment_failed,Small,,2025-05-28,2025-05-28,,,monthly,71,200,200,GBP,failed,2025-05-28T18:25:00
se_007297,co_0802,payment_failed,Small,,2025-06-28,2025-06-28,,,monthly,71,200,200,GBP,failed,2025-06-28T19:25:00
se_007298,co_0802,payment_recovered,Small,,2025-06-30,2025-06-30,,,monthly,71,200,200,GBP,paid,2025-06-30T08:56:00
se_007299,co_0802,renewal,Small,,2025-07-28,2025-07-28,,,monthly,71,200,200,GBP,paid,2025-07-28T18:02:00
se_007300,co_0802,renewal,Small,,2025-09-11,2025-08-28,,,monthly,71,200,200,GBP,paid,2025-08-28T19:23:00
se_007301,co_0802,renewal,Small,,2025-09-28,2025-09-28,,,monthly,71,200,200,GBP,paid,2025-09-28T15:20:00
se_007302,co_0802,renewal,Small,,2025-10-28,2025-10-28,,,monthly,71,200,200,GBP,paid,2025-10-28T12:59:00
se_007303,co_0802,renewal,Small,,2025-11-28,2025-11-28,,,monthly,71,200,200,GBP,paid,2025-11-28T19:07:00
se_007304,co_0802,renewal,Small,,2025-12-28,2025-12-28,,,monthly,71,200,200,GBP,paid,2025-12-28T11:39:00
se_007305,co_0802,renewal,Small,,2026-01-28,2026-01-28,,,monthly,71,200,200,GBP,paid,2026-01-28T12:19:00
se_007306,co_0802,payment_failed,Small,,2026-02-28,2026-02-28,,,monthly,71,200,200,GBP,failed,2026-02-28T11:45:00
se_007307,co_0802,payment_recovered,Small,,2026-03-16,2026-03-16,,,monthly,71,200,200,GBP,paid,2026-03-16T08:15:00
se_007308,co_0802,renewal,Small,,2026-03-28,2026-03-28,,,monthly,71,200,200,GBP,paid,2026-03-28T13:54:00
se_007309,co_0802,renewal,Small,,2026-04-28,2026-04-28,,,monthly,71,200,200,GBP,paid,2026-04-28T17:29:00
se_007310,co_0802,cancellation_scheduled,Small,,,2026-03-27,,,monthly,71,200,200,GBP,not_applicable,2026-03-27T13:06:00
se_007311,co_0802,voluntary_churn,Small,,,2026-05-07,2026-05-07,,monthly,71,200,0,GBP,not_applicable,2026-05-07T19:52:00
se_007312,co_0803,trial_start,Medium,,,,,2023-08-10,monthly,136,0,0,GBP,not_applicable,2023-08-03T19:00:00
se_007313,co_0803,converted,Medium,,2023-08-10,2023-08-10,,,monthly,136,750,750,GBP,paid,2023-08-10T17:15:00
se_007314,co_0803,renewal,Medium,,2023-09-10,2023-09-10,,,monthly,136,750,750,GBP,paid,2023-09-10T17:46:00
se_007315,co_0803,renewal,Medium,,2023-10-10,2023-10-10,,,monthly,136,750,750,GBP,paid,2023-10-10T13:15:00
se_007316,co_0803,renewal,Medium,,2023-11-10,2023-11-10,,,monthly,136,750,750,GBP,paid,2023-11-10T13:26:00
se_007317,co_0803,renewal,Medium,,2023-12-10,2023-12-10,,,monthly,136,750,750,GBP,paid,2023-12-10T19:40:00
se_007318,co_0803,renewal,Medium,,2024-01-10,2024-01-10,,,monthly,136,750,750,GBP,paid,2024-01-10T09:51:00
se_007319,co_0803,renewal,Medium,,2024-02-10,2024-02-10,,,monthly,136,750,750,GBP,paid,2024-02-10T17:13:00
se_007320,co_0803,renewal,Medium,,2024-03-10,2024-03-10,,,monthly,136,750,750,GBP,paid,2024-03-10T19:24:00
se_007321,co_0803,renewal,Medium,,2024-04-10,2024-04-10,,,monthly,136,750,750,GBP,paid,2024-04-10T15:33:00
se_007322,co_0803,renewal,Medium,,2024-05-10,2024-05-10,,,monthly,136,750,750,GBP,paid,2024-05-10T14:49:00
se_007323,co_0803,renewal,Medium,,2024-06-10,2024-06-10,,,monthly,136,750,750,GBP,paid,2024-06-10T10:45:00
se_007324,co_0803,renewal,Medium,,2024-07-10,2024-07-10,,,monthly,136,750,750,GBP,paid,2024-07-10T11:41:00
se_007325,co_0803,renewal,Medium,,2024-08-10,2024-08-10,,,monthly,136,750,750,GBP,paid,2024-08-10T13:42:00
se_007326,co_0803,renewal,Medium,,2024-09-10,2024-09-10,,,monthly,136,750,750,GBP,paid,2024-09-10T13:02:00
se_007327,co_0803,renewal,Medium,,2024-10-10,2024-10-10,,,monthly,136,750,750,GBP,paid,2024-10-10T09:34:00
se_007328,co_0803,renewal,Medium,,2024-11-10,2024-11-10,,,monthly,136,750,750,GBP,paid,2024-11-10T17:50:00
se_007329,co_0803,renewal,Medium,,2024-12-10,2024-12-10,,,monthly,136,750,750,GBP,paid,2024-12-10T18:45:00
se_007330,co_0803,renewal,Medium,,2025-01-10,2025-01-10,,,monthly,136,750,750,GBP,paid,2025-01-10T12:13:00
se_007331,co_0803,renewal,Medium,,2025-02-10,2025-02-10,,,monthly,136,750,750,GBP,paid,2025-02-10T09:23:00
se_007332,co_0803,renewal,Medium,,2025-03-10,2025-03-10,,,monthly,136,750,750,GBP,paid,2025-03-10T11:27:00
se_007333,co_0803,renewal,Medium,,2025-04-10,2025-04-10,,,monthly,136,750,750,GBP,paid,2025-04-10T15:45:00
se_007334,co_0803,renewal,Medium,,2025-05-21,2025-05-10,,,monthly,136,750,750,GBP,paid,2025-05-10T18:43:00
se_007335,co_0803,renewal,Medium,,2025-06-10,2025-06-10,,,monthly,136,750,750,GBP,paid,2025-06-10T10:38:00
se_007336,co_0803,renewal,Medium,,2025-07-10,2025-07-10,,,monthly,136,750,750,GBP,paid,2025-07-10T18:29:00
se_007337,co_0803,renewal,Medium,,2025-08-10,2025-08-10,,,monthly,136,750,750,GBP,paid,2025-08-10T15:33:00
se_007338,co_0803,renewal,Medium,,2025-09-10,2025-09-10,,,monthly,136,750,750,GBP,paid,2025-09-10T10:29:00
se_007339,co_0803,renewal,Medium,,2025-10-10,2025-10-10,,,monthly,136,750,750,GBP,paid,2025-10-10T09:04:00
se_007340,co_0803,renewal,Medium,,2025-11-10,2025-11-10,,,monthly,136,750,750,GBP,paid,2025-11-10T12:54:00
se_007341,co_0803,renewal,Medium,,2025-12-10,2025-12-10,,,monthly,136,750,750,GBP,paid,2025-12-10T10:25:00
se_007342,co_0803,renewal,Medium,,2026-01-10,2026-01-10,,,monthly,136,750,750,GBP,paid,2026-01-10T16:51:00
se_007343,co_0803,renewal,Medium,,2026-02-10,2026-02-10,,,monthly,136,750,750,GBP,paid,2026-02-10T10:13:00
se_007344,co_0803,renewal,Medium,,2026-03-10,2026-03-10,,,monthly,136,750,750,GBP,paid,2026-03-10T19:38:00
se_007345,co_0803,renewal,Medium,,2026-04-10,2026-04-10,,,monthly,136,750,750,GBP,paid,2026-04-10T10:48:00
se_007346,co_0803,renewal,Medium,,2026-05-10,2026-05-10,,,monthly,136,750,750,GBP,paid,2026-05-10T11:59:00
se_007347,co_0803,renewal,Medium,,2026-06-10,2026-06-10,,,monthly,136,750,750,GBP,paid,2026-06-10T08:00:00
se_007348,co_0804,trial_start,Small,,,,,2024-02-14,monthly,22,0,0,GBP,not_applicable,2024-02-07T15:33:00
se_007349,co_0804,converted,Small,,2024-02-15,2024-02-15,,,monthly,22,200,200,GBP,paid,2024-02-15T11:54:00
se_007350,co_0804,renewal,Small,,2024-03-15,2024-03-15,,,monthly,22,200,200,GBP,paid,2024-03-15T12:12:00
se_007351,co_0804,renewal,Small,,2024-04-15,2024-04-15,,,monthly,22,200,200,GBP,paid,2024-04-15T09:08:00
se_007352,co_0804,renewal,Small,,2024-05-15,2024-05-15,,,monthly,22,200,200,GBP,paid,2024-05-15T14:07:00
se_007353,co_0804,renewal,Small,,2024-06-15,2024-06-15,,,monthly,22,200,200,GBP,paid,2024-06-15T14:10:00
se_007354,co_0804,renewal,Small,,2024-07-15,2024-07-15,,,monthly,22,200,200,GBP,paid,2024-07-15T18:40:00
se_007355,co_0804,payment_failed,Small,,2024-08-15,2024-08-15,,,monthly,22,200,200,GBP,failed,2024-08-15T09:23:00
se_007356,co_0804,payment_recovered,Small,,2024-09-02,2024-09-02,,,monthly,22,200,200,GBP,paid,2024-09-02T16:08:00
se_007357,co_0804,renewal,Small,,2024-09-15,2024-09-15,,,monthly,22,200,200,GBP,paid,2024-09-15T16:46:00
se_007358,co_0804,renewal,Small,,2024-10-15,2024-10-15,,,monthly,22,200,200,GBP,paid,2024-10-15T12:38:00
se_007359,co_0804,renewal,Small,,2024-11-15,2024-11-15,,,monthly,22,200,200,GBP,paid,2024-11-15T12:34:00
se_007360,co_0804,upgrade,Medium,Small,2024-11-25,2024-11-25,,,monthly,22,750,750,GBP,paid,2024-11-25T19:13:00
se_007361,co_0804,renewal,Medium,,2024-12-18,2024-12-15,,,monthly,22,750,750,GBP,paid,2024-12-15T09:18:00
se_007362,co_0804,renewal,Medium,,2025-01-15,2025-01-15,,,monthly,22,750,750,GBP,paid,2025-01-15T15:47:00
se_007363,co_0804,renewal,Medium,,2025-02-15,2025-02-15,,,monthly,22,750,750,GBP,paid,2025-02-15T12:53:00
se_007364,co_0804,renewal,Medium,,2025-03-15,2025-03-15,,,monthly,22,750,750,GBP,paid,2025-03-15T15:45:00
se_007365,co_0804,renewal,Medium,,2025-04-15,2025-04-15,,,monthly,22,750,750,GBP,paid,2025-04-15T16:11:00
se_007366,co_0804,renewal,medium,,2025-05-15,2025-05-15,,,monthly,22,750,750,GBP,paid,2025-05-15T10:18:00
se_007367,co_0804,renewal,Medium,,2025-06-15,2025-06-15,,,monthly,22,750,750,GBP,paid,2025-06-15T10:58:00
se_007368,co_0804,renewal,Medium,,2025-07-15,2025-07-15,,,monthly,22,750,750,GBP,paid,2025-07-15T15:54:00
se_007369,co_0804,renewal,Medium,,2025-08-15,2025-08-15,,,monthly,22,750,750,GBP,paid,2025-08-15T13:38:00
se_007370,co_0804,payment_failed,Medium,,2025-09-15,2025-09-15,,,monthly,22,750,750,GBP,failed,2025-09-15T16:43:00
se_007371,co_0804,payment_recovered,Medium,,2025-09-19,2025-09-19,,,monthly,22,750,750,GBP,paid,2025-09-19T16:04:00
se_007372,co_0804,renewal,Medium,,2025-10-15,2025-10-15,,,monthly,22,750,750,GBP,paid,2025-10-15T13:14:00
se_007373,co_0804,renewal,Medium,,2025-11-15,2025-11-15,,,monthly,22,750,750,GBP,paid,2025-11-15T12:31:00
se_007374,co_0804,renewal,Medium,,2025-12-15,2025-12-15,,,monthly,22,750,750,GBP,paid,2025-12-15T12:42:00
se_007375,co_0804,renewal,Medium,,2026-01-15,2026-01-15,,,monthly,22,750,750,GBP,paid,2026-01-15T19:01:00
se_007376,co_0804,renewal,Medium,,2026-02-15,2026-02-15,,,monthly,22,750,750,GBP,paid,2026-02-15T18:51:00
se_007377,co_0804,renewal,Medium,,2026-03-15,2026-03-15,,,monthly,22,750,750,GBP,paid,2026-03-15T08:30:00
se_007378,co_0804,upgrade,Large,Medium,2026-03-23,2026-03-23,,,monthly,22,1500,1500,GBP,paid,2026-03-23T09:19:00
se_007379,co_0804,renewal,Large,,2026-04-15,2026-04-15,,,monthly,22,1500,1500,GBP,paid,2026-04-15T11:43:00
se_007380,co_0804,renewal,Large,,2026-05-15,2026-05-15,,,monthly,22,1500,1500,GBP,paid,2026-05-15T15:07:00
se_007381,co_0804,renewal,Large,,2026-06-15,2026-06-15,,,monthly,22,1500,1500,GBP,paid,2026-06-15T16:29:00
se_007382,co_0805,trial_start,Large,,,,,2025-09-05,monthly,718,0,0,GBP,not_applicable,2025-08-29T16:45:00
se_007383,co_0805,converted,Large,,2025-09-02,2025-09-02,,,monthly,718,1500,1500,GBP,paid,2025-09-02T19:34:00
se_007384,co_0805,renewal,Large,,2025-10-02,2025-10-02,,,monthly,718,1500,1500,GBP,paid,2025-10-02T15:49:00
se_007385,co_0805,renewal,Large,,2025-11-02,2025-11-02,,,monthly,718,1500,1500,GBP,paid,2025-11-02T08:17:00
se_007386,co_0805,renewal,Large,,2025-12-02,2025-12-02,,,monthly,718,1500,1500,GBP,paid,2025-12-02T18:54:00
se_007387,co_0805,renewal,Large,,2026-01-02,2026-01-02,,,monthly,718,1500,1500,GBP,paid,2026-01-02T15:31:00
se_007388,co_0805,renewal,Large,,2026-02-02,2026-02-02,,,monthly,718,1500,1500,GBP,paid,2026-02-02T12:04:00
se_007389,co_0805,renewal,Large,,2026-03-02,2026-03-02,,,monthly,718,1500,1500,GBP,paid,2026-03-02T14:32:00
se_007390,co_0805,renewal,Large,,2026-04-02,2026-04-02,,,monthly,718,1500,1500,GBP,paid,2026-04-02T16:58:00
se_007391,co_0805,renewal,Large,,2026-05-02,2026-05-02,,,monthly,718,1500,1500,GBP,paid,2026-05-02T14:34:00
se_007392,co_0805,renewal,Large,,2026-06-02,2026-06-02,,,monthly,718,1500,1500,GBP,paid,2026-06-02T12:31:00
se_007393,co_0806,trial_start,Medium,,,,,2024-04-23,monthly,181,0,0,GBP,not_applicable,2024-04-16T08:38:00
se_007394,co_0807,trial_start,Small,,,,,2025-06-23,annual,21,0,0,GBP,not_applicable,2025-06-16T17:00:00
se_007395,co_0807,converted,Small,,2025-06-22,2025-06-22,,,annual,21,200,2400,GBP,paid,2025-06-22T13:12:00
se_007396,co_0807,renewal,Small,,2026-06-22,2026-06-22,,,annual,21,200,2400,GBP,paid,2026-06-22T08:22:00
se_007397,co_0808,trial_start,Small,,,,,2024-09-21,monthly,60,0,0,GBP,not_applicable,2024-09-14T15:16:00
se_007398,co_0808,converted,Small,,2024-09-16,2024-09-16,,,monthly,60,200,200,GBP,paid,2024-09-16T15:21:00
se_007399,co_0808,renewal,Small,,2024-10-16,2024-10-16,,,monthly,60,200,200,GBP,paid,2024-10-16T14:57:00
se_007400,co_0808,renewal,Small,,2024-11-16,2024-11-16,,,monthly,60,200,200,GBP,paid,2024-11-16T11:15:00
se_007401,co_0808,renewal,Small,,2024-12-22,2024-12-16,,,monthly,60,200,200,GBP,paid,2024-12-16T14:53:00
se_007402,co_0808,renewal,Small,,2025-01-16,2025-01-16,,,monthly,60,200,200,GBP,paid,2025-01-16T13:45:00
se_007403,co_0808,renewal,Small,,2025-02-16,2025-02-16,,,monthly,60,200,200,GBP,paid,2025-02-16T12:10:00
se_007404,co_0808,renewal,Small,,2025-03-16,2025-03-16,,,monthly,60,200,200,GBP,paid,2025-03-16T11:57:00
se_007405,co_0808,renewal,Small,,2025-04-16,2025-04-16,,,monthly,60,200,200,GBP,paid,2025-04-16T18:23:00
se_007406,co_0808,renewal,Small,,2025-05-16,2025-05-16,,,monthly,60,200,200,GBP,paid,2025-05-16T11:30:00
se_007407,co_0808,renewal,Small,,2025-06-16,2025-06-16,,,monthly,60,200,200,GBP,paid,2025-06-16T08:43:00
se_007408,co_0808,payment_failed,Small,,2025-07-16,2025-07-16,,,monthly,60,200,200,GBP,failed,2025-07-16T16:57:00
se_007409,co_0808,renewal,Small,,2025-08-16,2025-08-16,,,monthly,60,200,200,GBP,paid,2025-08-16T14:58:00
se_007410,co_0808,renewal,Small,,2025-09-16,2025-09-16,,,monthly,60,200,200,GBP,paid,2025-09-16T15:38:00
se_007411,co_0808,renewal,Small,,2025-10-16,2025-10-16,,,monthly,60,200,200,GBP,paid,2025-10-16T16:31:00
se_007412,co_0808,renewal,Small,,2025-11-29,2025-11-16,,,monthly,60,200,200,GBP,paid,2025-11-16T19:59:00
se_007413,co_0808,renewal,Small,,2025-12-16,2025-12-16,,,monthly,60,200,200,GBP,paid,2025-12-16T19:13:00
se_007414,co_0808,renewal,Small,,2026-01-16,2026-01-16,,,monthly,60,200,200,GBP,paid,2026-01-16T08:05:00
se_007415,co_0808,renewal,Small,,2026-02-16,2026-02-16,,,monthly,60,200,200,GBP,paid,2026-02-16T13:46:00
se_007416,co_0808,payment_failed,Small,,2026-03-16,2026-03-16,,,monthly,60,200,200,GBP,failed,2026-03-16T15:13:00
se_007417,co_0808,payment_recovered,Small,,2026-03-22,2026-03-22,,,monthly,60,200,200,GBP,paid,2026-03-22T19:09:00
se_007418,co_0808,renewal,Small,,2026-04-16,2026-04-16,,,monthly,60,200,200,GBP,paid,2026-04-16T17:02:00
se_007419,co_0808,renewal,Small,,2026-05-16,2026-05-16,,,monthly,60,200,200,GBP,paid,2026-05-16T12:34:00
se_007420,co_0808,renewal,Small,,2026-06-16,2026-06-16,,,monthly,60,200,200,GBP,paid,2026-06-16T08:49:00
se_007421,co_0809,trial_start,Medium,,,,,2024-07-14,annual,169,0,0,GBP,not_applicable,2024-07-07T08:37:00
se_007422,co_0810,trial_start,Medium,,,,,2024-02-29,monthly,211,0,0,GBP,not_applicable,2024-02-22T15:32:00
se_007423,co_0811,trial_start,Medium,,,,,2025-01-19,monthly,119,0,0,GBP,not_applicable,2025-01-12T17:09:00
se_007424,co_0811,converted,Medium,,2025-01-18,2025-01-18,,,monthly,119,750,750,GBP,paid,2025-01-18T09:59:00
se_007425,co_0811,renewal,Medium,,2025-02-18,2025-02-18,,,monthly,119,750,750,GBP,paid,2025-02-18T09:31:00
se_007426,co_0811,renewal,Medium,,2025-03-18,2025-03-18,,,monthly,119,750,750,GBP,paid,2025-03-18T17:25:00
se_007427,co_0811,renewal,Medium,,2025-04-18,2025-04-18,,,monthly,119,750,750,GBP,paid,2025-04-18T08:22:00
se_007428,co_0811,renewal,Medium,,2025-05-18,2025-05-18,,,monthly,119,750,750,GBP,paid,2025-05-18T10:19:00
se_007429,co_0811,renewal,Medium,,2025-06-18,2025-06-18,,,monthly,119,750,750,GBP,paid,2025-06-18T15:03:00
se_007430,co_0811,renewal,Medium,,2025-07-18,2025-07-18,,,monthly,119,750,750,GBP,paid,2025-07-18T10:00:00
se_007431,co_0811,renewal,Medium,,2025-08-18,2025-08-18,,,monthly,119,750,750,GBP,paid,2025-08-18T11:48:00
se_007432,co_0811,renewal,Medium,,2025-09-18,2025-09-18,,,monthly,119,750,750,GBP,paid,2025-09-18T18:33:00
se_007433,co_0811,renewal,Medium,,2025-10-18,2025-10-18,,,monthly,119,750,750,GBP,paid,2025-10-18T16:23:00
se_007434,co_0811,renewal,Medium,,2025-11-18,2025-11-18,,,monthly,119,750,750,GBP,paid,2025-11-18T19:53:00
se_007435,co_0811,renewal,Medium,,2025-12-18,2025-12-18,,,monthly,119,750,750,GBP,paid,2025-12-18T18:13:00
se_007436,co_0811,renewal,Medium,,2026-01-18,2026-01-18,,,monthly,119,750,750,GBP,paid,2026-01-18T14:21:00
se_007437,co_0811,renewal,Medium,,2026-02-18,2026-02-18,,,monthly,119,750,750,GBP,paid,2026-02-18T16:45:00
