usage_id,company_id,usage_datetime,credit_amount,usage_category,usage_subcategory,user_count_in_event,seat_count_at_time,academic_period,source_system,created_at
us_0054490,co_0778,2026-06-20T16:19:27,5.42,Theoretical,History,11,91,Summer 2026,app,2026-06-20T16:26:27
us_0054491,co_0779,2024-07-26T16:37:16,31.09,Technical,Science,7,85,Summer 2024,app,2024-07-26T17:58:16
us_0054492,co_0779,2024-08-27T10:10:51,9.92,Theoretical,Geography,7,77,Summer holiday 2024,app,2024-08-27T11:35:51
us_0054493,co_0779,2024-09-05T19:30:32,26.6,Technical,Science,11,85,Autumn 2024,legacy_import,2024-09-05T20:43:32
us_0054494,co_0779,2024-09-22T11:25:18,3.58,Theoretical,Maths,3,78,Autumn 2024,app,2024-09-22T12:15:18
us_0054495,co_0779,2024-09-11T16:21:24,14.31,Technical,Other,5,,Autumn 2024,partner_lms,2024-09-11T17:13:24
us_0054496,co_0779,2024-09-19T10:48:14,2.97,Theoretical,English,6,89,Autumn 2024,app,2024-09-19T11:38:14
us_0054497,co_0779,2024-10-26T08:47:23,1.44,Theoretical,Maths,1,86,Autumn 2024,app,2024-10-26T09:30:23
us_0054498,co_0779,2024-10-14T12:17:11,3.82,Theoretical,Maths,7,98,Autumn 2024,app,2024-10-14T12:20:11
us_0054499,co_0779,2024-11-04T15:21:59,12.71,Technical,Study Skills,6,88,Autumn 2024,legacy_import,2024-11-04T15:44:59
us_0054500,co_0779,2024-11-11T13:09:09,0.98,Theoretical,Other,1,86,Autumn 2024,partner_lms,2024-11-11T13:19:09
us_0054501,co_0779,2025-01-22T12:03:38,19.17,Cognitive,Exam Prep,11,85,Spring 2025,app,2025-01-22T13:01:38
us_0054502,co_0779,2025-01-23T10:55:20,4.1,Technical,Science,2,90,Spring 2025,app,2025-01-23T11:49:20
us_0054503,co_0779,2025-01-20T14:17:04,10.31,Theoretical,Science,8,99,Spring 2025,api,2025-01-20T15:40:04
us_0054504,co_0779,2025-01-26T15:28:44,6.59,Cognitive,Languages,5,86,Spring 2025,app,2025-01-26T16:05:44
us_0054505,co_0779,2025-01-01T17:51:53,3.55,Cognitive,Study Skills,2,97,Spring 2025,app,2025-01-01T19:16:53
us_0054506,co_0779,2025-02-07T15:45:40,29.18,Technical,Science,9,85,Spring 2025,app,2025-02-07T16:11:40
us_0054507,co_0779,2025-02-08T12:14:10,19.99,Cognitive,Languages,10,78,Spring 2025,app,2025-02-08T13:13:10
us_0054508,co_0779,2025-02-14T15:02:45,10.86,Theoretical,Other,8,71,Spring 2025,app,2025-02-14T16:21:45
us_0054509,co_0779,2025-02-03T09:57:31,7.98,Cognitive,Maths,5,96,Spring 2025,app,2025-02-03T10:16:31
us_0054510,co_0779,2025-03-11T15:24:29,21.43,Technical,English,21,82,Spring 2025,app,2025-03-11T15:24:29
us_0054511,co_0779,2025-03-24T13:16:04,4.6,Theoretical,Exam Prep,3,88,Spring 2025,app,2025-03-24T13:36:04
us_0054512,co_0779,2025-03-18T16:04:20,1.93,Cognitive,Maths,2,92,Spring 2025,app,2025-03-18T16:44:20
us_0054513,co_0779,2025-03-28T16:29:07,4.27,Theoretical,History,3,99,Spring 2025,app,2025-03-28T17:21:07
us_0054514,co_0779,2025-04-24T12:36:17,9.68,Technical,Other,3,93,Summer 2025,app,2025-04-24T13:25:17
us_0054515,co_0779,2025-04-24T10:21:04,1.05,Technical,Study Skills,1,88,Summer 2025,app,2025-04-24T11:50:04
us_0054516,co_0779,2025-05-23T17:44:16,4.29,Cognitive,Geography,5,77,Summer 2025,app,2025-05-23T17:53:16
us_0054517,co_0779,2025-05-18T07:34:40,0.96,Cognitive,Languages,1,98,Summer 2025,legacy_import,2025-05-18T08:37:40
us_0054518,co_0779,2025-05-13T11:36:59,1.72,Theoretical,Languages,3,70,Summer 2025,api,2025-05-13T12:11:59
us_0054519,co_0779,2025-05-18T11:34:45,10.66,Cognitive,Exam Prep,7,93,Summer 2025,app,2025-05-18T12:31:45
us_0054520,co_0779,2025-05-29T09:08:47,6.36,Theoretical,Study Skills,6,90,Summer 2025,partner_lms,2025-05-29T10:01:47
us_0054521,co_0779,2025-05-08T14:10:46,1.16,Technical,Languages,1,82,Summer 2025,app,2025-05-08T14:47:46
us_0054522,co_0779,2025-06-22T17:43:10,2.3,Cognitive,Maths,3,77,Summer 2025,api,2025-06-22T18:54:10
us_0054523,co_0779,2025-07-01T10:29:21,8.24,Technical,Science,3,73,Summer 2025,app,2025-07-01T11:18:21
us_0054524,co_0779,2025-07-10T16:34:03,6.07,Technical,Science,3,99,Summer 2025,app,2025-07-10T16:50:03
us_0054525,co_0779,2025-09-30T11:10:47,4.18,Cognitive,Geography,4,78,Autumn 2025,app,2025-09-30T11:45:47
us_0054526,co_0779,2025-09-27T16:57:11,2.04,Theoretical,Science,1,73,Autumn 2025,api,2025-09-27T17:44:11
us_0054527,co_0779,2025-09-02T10:25:16,4.03,Cognitive,Geography,2,86,Autumn 2025,api,2025-09-02T10:58:16
us_0054528,co_0779,2025-09-14T10:08:42,13.01,Cognitive,Exam Prep,5,94,Autumn 2025,partner_lms,2025-09-14T10:19:42
us_0054529,co_0779,2025-10-11T17:04:04,3.11,Theoretical,Science,3,70,Autumn 2025,app,2025-10-11T18:29:04
us_0054530,co_0779,2025-10-17T11:21:28,9.29,Technical,History,3,81,Autumn 2025,app,2025-10-17T11:49:28
us_0054531,co_0779,2025-10-25T10:00:40,4.53,Theoretical,Study Skills,7,78,Autumn 2025,api,2025-10-25T11:15:40
us_0054532,co_0779,2025-10-29T17:29:10,32.3,technical,Study Skills,16,86,Autumn 2025,partner_lms,2025-10-29T18:08:10
us_0054533,co_0779,2025-11-06T12:18:53,1.92,Theoretical,,4,96,Autumn 2025,api,2025-11-06T12:18:53
us_0054534,co_0779,2025-11-19T15:08:20,28.13,Cognitive,Science,11,96,Autumn 2025,app,2025-11-19T16:15:20
us_0054535,co_0779,2025-11-02T21:48:59,8.77,Cognitive,English,7,75,Autumn 2025,app,2025-11-02T22:52:59
us_0054536,co_0779,2025-11-27T20:17:05,18.47,Technical,Geography,7,90,Autumn 2025,app,2025-11-27T21:32:05
us_0054537,co_0779,2025-11-22T20:41:25,9.48,Technical,History,4,88,Autumn 2025,app,2025-11-22T21:39:25
us_0054538,co_0779,2025-11-07T15:45:32,2.97,Cognitive,Exam Prep,3,77,Autumn 2025,app,2025-11-07T16:32:32
us_0054539,co_0779,2025-11-24T17:20:11,23.23,Cognitive,Science,13,90,Autumn 2025,app,2025-11-24T17:27:11
us_0054540,co_0779,2025-11-15T10:49:09,6.35,Cognitive,Maths,4,87,Autumn 2025,app,2025-11-15T11:22:09
us_0054541,co_0779,2025-12-21T08:09:43,3.11,Theoretical,Exam Prep,4,79,Autumn 2025,api,2025-12-21T08:20:43
us_0054542,co_0779,2025-12-01T12:08:16,9.67,Theoretical,Geography,7,89,Autumn 2025,app,2025-12-01T13:38:16
us_0054543,co_0779,2026-01-14T14:15:46,23.92,Technical,Science,6,89,Spring 2026,api,2026-01-14T15:01:46
us_0054544,co_0779,2026-01-17T19:35:27,1.31,Cognitive,Maths,1,94,Spring 2026,app,2026-01-17T20:37:27
us_0054545,co_0779,2026-02-27T14:27:06,9.81,Theoretical,Science,6,77,Spring 2026,app,2026-02-27T15:19:06
us_0054546,co_0779,2026-02-24T12:25:01,4.66,Cognitive,Maths,4,70,Spring 2026,app,2026-02-24T13:17:01
us_0054547,co_0779,2026-02-02T16:45:22,1.99,Theoretical,Geography,2,97,Spring 2026,app,2026-02-02T17:59:22
us_0054548,co_0779,2026-02-03T16:33:30,33.86,Technical,Geography,14,96,Spring 2026,app,2026-02-03T17:29:30
us_0054549,co_0779,2026-02-18T09:34:27,5.85,Theoretical,Exam Prep,5,93,Spring 2026,app,2026-02-18T10:08:27
us_0054550,co_0779,2026-03-18T14:27:24,4.02,Cognitive,Exam Prep,3,83,Spring 2026,app,2026-03-18T14:34:24
us_0054551,co_0779,2026-03-16T12:04:44,30.99,Theoretical,Other,21,77,Spring 2026,app,2026-03-16T12:32:44
us_0054552,co_0779,2026-03-27T17:58:32,1.42,Cognitive,Other,1,89,Spring 2026,app,2026-03-27T18:40:32
us_0054553,co_0779,2026-03-18T10:57:06,12.06,Cognitive,Maths,6,97,Spring 2026,app,2026-03-18T12:21:06
us_0054554,co_0779,2026-04-04T07:43:33,15.02,Technical,Science,4,98,Summer 2026,app,2026-04-04T09:08:33
us_0054555,co_0779,2026-04-10T16:08:56,12.29,Technical,English,4,83,Summer 2026,api,2026-04-10T16:08:56
us_0054556,co_0779,2026-04-12T16:04:05,7.08,Cognitive,English,7,95,Summer 2026,app,2026-04-12T16:39:05
us_0054557,co_0779,2026-05-07T12:00:18,3.89,Cognitive,Science,2,85,Summer 2026,app,2026-05-07T12:40:18
us_0054558,co_0779,2026-05-05T08:53:23,11.88,Technical,Geography,4,75,Summer 2026,app,2026-05-05T09:13:23
us_0054559,co_0779,2026-05-18T17:36:27,3.43,Cognitive,English,4,97,Summer 2026,app,2026-05-18T18:35:27
us_0054560,co_0779,2026-05-21T14:12:10,5.8,Cognitive,English,8,88,Summer 2026,app,2026-05-21T14:57:10
us_0054561,co_0779,2026-05-31T16:57:42,2.12,Cognitive,Maths,3,80,Summer 2026,app,2026-05-31T17:23:42
us_0054562,co_0779,2026-06-23T15:19:04,2.68,Technical,English,1,80,Summer 2026,app,2026-06-23T16:27:04
us_0054563,co_0779,2026-06-07T15:33:09,7.06,Theoretical,Languages,8,99,Summer 2026,api,2026-06-07T16:38:09
us_0054564,co_0779,2026-06-24T20:20:02,5.78,Cognitive,Geography,8,97,Summer 2026,api,2026-06-24T21:20:02
us_0054565,co_0779,2026-06-28T17:18:55,9.5,Technical,Languages,3,72,Summer 2026,legacy_import,2026-06-28T18:42:55
us_0054566,co_0779,2026-06-07T15:45:44,1.28,Theoretical,History,2,75,Summer 2026,legacy_import,2026-06-07T16:29:44
us_0054567,co_0779,2026-06-17T08:10:37,19.8,Cognitive,Maths,11,72,Summer 2026,app,2026-06-17T09:26:37
us_0054568,co_0780,2025-02-26T14:13:12,2.98,Theoretical,Maths,4,73,Spring 2025,app,2025-02-26T14:57:12
us_0054569,co_0780,2025-02-25T03:48:59,0.5,Theoretical,Other,1,102,Spring 2025,app,2025-02-25T04:09:59
us_0054570,co_0781,2023-09-22T17:43:29,1.08,Theoretical,Maths,2,67,Autumn 2023,partner_lms,2023-09-22T18:17:29
us_0054571,co_0781,2023-09-23T06:49:18,2.12,Cognitive,English,2,73,Autumn 2023,app,2023-09-23T08:10:18
us_0054572,co_0781,2023-09-21T23:15:33,1.39,Technical,Study Skills,1,89,Autumn 2023,partner_lms,2023-09-21T23:33:33
us_0054573,co_0781,2023-09-27T20:07:50,1.2,Cognitive,Maths,2,74,Autumn 2023,api,2023-09-27T20:33:50
us_0054574,co_0781,2023-09-23T14:17:06,0.67,Theoretical,English,1,66,Autumn 2023,app,2023-09-23T15:23:06
us_0054575,co_0781,2023-09-26T07:50:11,0.7,Cognitive,Science,1,75,Autumn 2023,partner_lms,2023-09-26T08:00:11
us_0054576,co_0781,2023-09-25T05:51:47,1.98,Cognitive,English,2,66,Autumn 2023,app,2023-09-25T06:44:47
us_0054577,co_0781,2023-09-23T06:36:14,0.77,Cognitive,Study Skills,1,78,Autumn 2023,app,2023-09-23T07:32:14
us_0054578,co_0781,2023-09-27T13:43:17,1.13,Cognitive,Study Skills,2,74,Autumn 2023,app,2023-09-27T14:03:17
us_0054579,co_0781,2023-09-25T05:19:07,1.41,Theoretical,English,2,72,Autumn 2023,app,2023-09-25T05:20:07
us_0054580,co_0781,2023-09-28T03:14:51,1.15,Theoretical,English,2,91,Autumn 2023,app,2023-09-28T03:54:51
us_0054581,co_0781,2023-10-23T13:39:24,1.17,Cognitive,English,1,84,Autumn 2023,legacy_import,2023-10-23T15:00:24
us_0054582,co_0781,2023-10-15T07:38:59,11.28,Theoretical,Other,9,88,Autumn 2023,app,2023-10-15T08:18:59
us_0054583,co_0781,2023-10-31T08:28:05,3.56,Cognitive,Maths,3,75,Autumn 2023,app,2023-10-31T09:46:05
us_0054584,co_0781,2023-11-06T17:32:20,1.31,Theoretical,Geography,1,70,Autumn 2023,app,2023-11-06T18:06:20
us_0054585,co_0781,2023-11-29T12:11:17,1.8,Cognitive,Languages,2,65,Autumn 2023,app,2023-11-29T13:06:17
us_0054586,co_0781,2023-12-19T17:04:57,7.06,Theoretical,Science,10,89,Autumn 2023,app,2023-12-19T17:48:57
us_0054587,co_0781,2023-12-31T17:25:42,5.04,Cognitive,Exam Prep,3,82,Autumn 2023,app,2023-12-31T18:35:42
us_0054588,co_0781,2024-02-27T11:34:48,2.17,Cognitive,Maths,1,83,Spring 2024,app,2024-02-27T12:10:48
us_0054589,co_0781,2024-03-25T17:42:11,7.28,Cognitive,English,6,71,Spring 2024,app,2024-03-25T18:45:11
us_0054590,co_0781,2024-04-22T11:07:32,2.08,Cognitive,Study Skills,2,86,Summer 2024,app,2024-04-22T11:18:32
us_0054591,co_0781,2024-04-06T08:09:51,2.61,Technical,Science,2,75,Summer 2024,api,2024-04-06T08:40:51
us_0054592,co_0781,2024-06-28T08:55:12,3.56,Cognitive,Study Skills,5,66,Summer 2024,app,2024-06-28T09:17:12
us_0054593,co_0781,2024-06-26T14:58:02,2.28,Theoretical,Geography,3,72,Summer 2024,app,2024-06-26T16:21:02
us_0054594,co_0781,2024-06-01T16:48:42,6.69,Cognitive,Study Skills,4,66,Summer 2024,app,2024-06-01T17:20:42
us_0054595,co_0781,2024-06-16T09:50:40,1.67,Theoretical,Science,1,74,Summer 2024,api,2024-06-16T10:08:40
us_0054596,co_0781,2024-08-30T13:08:53,5.11,Theoretical,Geography,7,74,Summer holiday 2024,app,2024-08-30T13:55:53
us_0054597,co_0781,2024-08-17T08:43:43,17.07,Technical,Other,10,,Summer holiday 2024,api,2024-08-17T08:57:43
us_0054598,co_0781,2024-10-09T12:25:11,12.13,Cognitive,Exam Prep,5,86,Autumn 2024,api,2024-10-09T13:55:11
us_0054599,co_0781,2024-10-20T07:41:49,4.91,Cognitive,Maths,3,64,Autumn 2024,app,2024-10-20T09:08:49
us_0054600,co_0781,2024-10-19T08:09:44,21.18,Cognitive,Science,11,65,Autumn 2024,api,2024-10-19T09:01:44
us_0054601,co_0781,2024-12-15T07:00:40,2.03,Cognitive,Science,1,81,Autumn 2024,app,2024-12-15T07:21:40
us_0054602,co_0781,2025-02-07T07:40:08,5.86,Theoretical,Science,6,75,Spring 2025,app,2025-02-07T08:05:08
us_0054603,co_0781,2025-03-05T10:20:48,6.84,Cognitive,Maths,3,90,Spring 2025,app,2025-03-05T10:50:48
us_0054604,co_0781,2025-03-01T14:17:55,4.59,Cognitive,English,4,83,Spring 2025,api,2025-03-01T15:25:55
us_0054605,co_0781,2025-03-01T14:17:55,4.59,Cognitive,English,4,83,Spring 2025,api,2025-03-01T15:26:45
us_0054606,co_0781,2025-03-14T16:05:11,10.64,Technical,Science,5,88,Spring 2025,app,2025-03-14T16:16:11
us_0054607,co_0781,2025-04-12T16:28:43,8.27,Cognitive,Maths,5,75,Summer 2025,legacy_import,2025-04-12T16:52:43
us_0054608,co_0781,2025-04-26T18:51:23,5.65,Technical,English,5,69,Summer 2025,app,2025-04-26T19:44:23
us_0054609,co_0781,2025-05-07T09:33:22,5.28,Cognitive,Languages,6,68,Summer 2025,app,2025-05-07T10:08:22
us_0054610,co_0781,2025-05-10T09:46:47,4.61,Theoretical,Study Skills,3,67,Summer 2025,app,2025-05-10T10:12:47
us_0054611,co_0781,2025-05-03T16:19:11,40.43,Technical,English,15,79,Summer 2025,legacy_import,2025-05-03T16:45:11
us_0054612,co_0781,2025-06-30T13:18:34,8.99,Cognitive,Languages,8,72,Summer 2025,app,2025-06-30T13:32:34
us_0054613,co_0781,2025-06-06T21:50:29,13.47,Cognitive,History,8,78,Summer 2025,app,2025-06-06T22:11:29
us_0054614,co_0781,2025-07-25T10:03:26,3.64,Theoretical,English,4,65,Summer 2025,app,2025-07-25T10:29:26
us_0054615,co_0781,2025-08-21T17:56:38,8.52,Cognitive,English,6,82,Summer holiday 2025,app,2025-08-21T18:37:38
us_0054616,co_0781,2025-09-26T21:25:34,4.0,Cognitive,Maths,2,69,Autumn 2025,app,2025-09-26T22:27:34
us_0054617,co_0781,2025-09-13T11:14:20,8.72,Cognitive,Maths,6,92,Autumn 2025,app,2025-09-13T11:55:20
us_0054618,co_0781,2025-10-03T19:15:15,6.44,Cognitive,Maths,4,65,Autumn 2025,app,2025-10-03T20:03:15
us_0054619,co_0781,2025-10-22T17:55:42,3.61,Cognitive,English,3,88,Autumn 2025,app,2025-10-22T18:52:42
us_0054620,co_0781,2025-10-16T14:12:06,0.53,Theoretical,Geography,1,80,Autumn 2025,app,2025-10-16T15:23:06
us_0054621,co_0781,2025-11-03T15:32:15,2.91,Technical,Maths,3,86,Autumn 2025,api,2025-11-03T16:05:15
us_0054622,co_0781,2025-11-01T09:52:20,2.92,Technical,Geography,2,69,Autumn 2025,app,2025-11-01T10:57:20
us_0054623,co_0781,2025-11-05T09:02:24,15.14,Theoretical,Science,9,91,Autumn 2025,app,2025-11-05T09:05:24
us_0054624,co_0781,2025-12-15T09:50:58,14.06,Theoretical,Study Skills,12,73,Autumn 2025,app,2025-12-15T11:14:58
us_0054625,co_0781,2025-12-22T11:05:16,4.3,Technical,Exam Prep,1,64,Autumn 2025,app,2025-12-22T12:29:16
us_0054626,co_0781,2026-01-03T14:58:52,1.4,Theoretical,Study Skills,1,74,Spring 2026,app,2026-01-03T16:06:52
us_0054627,co_0781,2026-01-22T07:16:57,13.77,Technical,Languages,5,75,Spring 2026,app,2026-01-22T08:29:57
us_0054628,co_0781,2026-01-22T10:52:01,7.12,Cognitive,Science,5,73,Spring 2026,app,2026-01-22T11:15:01
us_0054629,co_0781,2026-02-17T20:22:09,4.88,Technical,English,4,76,Spring 2026,app,2026-02-17T21:19:09
us_0054630,co_0781,2026-02-23T15:12:04,3.75,Cognitive,Exam Prep,2,86,Spring 2026,app,2026-02-23T16:18:04
us_0054631,co_0781,2026-03-12T10:54:31,1.13,Theoretical,Study Skills,1,75,Spring 2026,app,2026-03-12T12:16:31
us_0054632,co_0781,2026-04-30T13:04:10,2.32,Cognitive,Exam Prep,1,90,Summer 2026,app,2026-04-30T13:28:10
us_0054633,co_0781,2026-05-25T10:57:16,27.8,Technical,Science,8,81,Summer 2026,app,2026-05-25T11:16:16
us_0054634,co_0781,2026-05-05T15:30:03,8.38,Technical,Science,2,64,Summer 2026,app,2026-05-05T16:27:03
us_0054635,co_0781,2026-05-19T16:04:22,6.32,Cognitive,Science,3,76,Summer 2026,app,2026-05-19T16:31:22
us_0054636,co_0781,2026-06-22T16:37:28,3.18,Theoretical,English,4,86,Summer 2026,app,2026-06-22T17:59:28
us_0054637,co_0781,2026-06-29T16:02:14,1.81,Cognitive,English,2,85,Summer 2026,api,2026-06-29T16:08:14
us_0054638,co_0781,2026-06-18T09:07:07,19.25,Theoretical,English,19,76,Summer 2026,app,2026-06-18T09:16:07
us_0054639,co_0783,2026-06-21T04:51:23,0.5,Theoretical,Science,1,51,Summer 2026,app,2026-06-21T04:57:23
us_0054640,co_0783,2026-06-18T20:07:38,0.57,Cognitive,Exam Prep,1,49,Summer 2026,app,2026-06-18T20:39:38
us_0054641,co_0783,2026-06-20T18:58:57,2.5,Technical,Exam Prep,2,54,Summer 2026,app,2026-06-20T19:15:57
us_0054642,co_0783,2026-06-21T07:11:05,2.82,Cognitive,Exam Prep,2,52,Summer 2026,api,2026-06-21T08:15:05
us_0054643,co_0783,2026-06-18T20:35:04,3.68,Technical,Science,2,63,Summer 2026,app,2026-06-18T20:47:04
us_0054644,co_0783,2026-06-19T10:33:18,2.05,Theoretical,English,5,66,Summer 2026,partner_lms,2026-06-19T11:18:18
us_0054645,co_0783,2026-06-16T18:40:22,1.02,Cognitive,English,2,70,Summer 2026,app,2026-06-16T19:56:22
us_0054646,co_0783,2026-06-23T17:53:09,0.51,Cognitive,Study Skills,1,60,Summer 2026,partner_lms,2026-06-23T18:27:09
us_0054647,co_0783,2026-06-16T09:27:13,0.5,Cognitive,Maths,1,52,Summer 2026,app,2026-06-16T10:12:13
us_0054648,co_0783,2026-06-17T04:35:31,4.19,Technical,Science,2,67,Summer 2026,app,2026-06-17T05:21:31
us_0054649,co_0783,2026-06-18T07:49:42,1.78,Theoretical,Science,4,70,Summer 2026,app,2026-06-18T09:06:42
us_0054650,co_0783,2026-06-20T13:09:29,0.75,Cognitive,English,1,69,Summer 2026,app,2026-06-20T14:34:29
us_0054651,co_0783,2026-06-20T22:50:23,1.53,technical,Study Skills,2,64,Summer 2026,app,2026-06-21T00:17:23
us_0054652,co_0783,2026-06-19T16:50:30,0.9,Theoretical,Study Skills,2,61,Summer 2026,api,2026-06-19T17:18:30
us_0054653,co_0783,2026-06-22T15:41:18,0.5,Theoretical,Maths,1,53,Summer 2026,app,2026-06-22T16:54:18
us_0054654,co_0783,2026-06-17T22:17:41,2.14,Technical,Maths,2,49,Summer 2026,app,2026-06-17T23:17:41
us_0054655,co_0783,2026-06-18T18:28:00,2.86,Technical,Study Skills,2,61,Summer 2026,app,2026-06-18T19:36:00
us_0054656,co_0783,2026-06-22T02:56:43,0.9,Cognitive,Maths,1,50,Summer 2026,app,2026-06-22T03:38:43
us_0054657,co_0783,2026-06-22T05:20:17,3.21,Cognitive,English,4,49,Summer 2026,partner_lms,2026-06-22T06:05:17
us_0054658,co_0783,2026-06-21T16:04:12,0.76,Theoretical,Maths,1,66,Summer 2026,app,2026-06-21T16:51:12
us_0054659,co_0784,2025-03-15T17:28:29,5.04,Cognitive,Science,4,62,Spring 2025,app,2025-03-15T18:20:29
us_0054660,co_0784,2025-03-10T07:46:06,1.03,Cognitive,Exam Prep,1,54,Spring 2025,app,2025-03-10T07:59:06
us_0054661,co_0785,2024-06-26T08:52:50,1.12,Technical,Maths,1,29,Summer 2024,app,2024-06-26T10:21:50
us_0054662,co_0785,2024-09-08T17:56:58,3.23,Technical,Maths,1,37,Autumn 2024,app,2024-09-08T18:03:58
us_0054663,co_0785,2024-09-09T10:34:22,2.49,Cognitive,Exam Prep,1,31,Autumn 2024,app,2024-09-09T10:51:22
us_0054664,co_0785,2024-09-27T11:28:38,8.72,Theoretical,Science,5,31,Autumn 2024,app,2024-09-27T12:29:38
us_0054665,co_0785,2024-10-25T16:25:19,3.84,Technical,Science,1,29,Autumn 2024,app,2024-10-25T17:19:19
us_0054666,co_0785,2024-11-16T08:12:08,8.87,technical,Languages,3,38,Autumn 2024,app,2024-11-16T08:52:08
us_0054667,co_0785,2024-11-25T16:23:28,2.08,Theoretical,Maths,2,32,Autumn 2024,app,2024-11-25T16:35:28
us_0054668,co_0785,2025-03-06T11:34:24,6.75,Technical,Science,2,32,Spring 2025,app,2025-03-06T12:00:24
us_0054669,co_0785,2025-04-14T12:55:15,3.05,Theoretical,Other,2,32,Summer 2025,app,2025-04-14T13:44:15
us_0054670,co_0785,2025-04-27T16:07:08,1.36,Cognitive,Geography,1,40,Summer 2025,app,2025-04-27T16:30:08
us_0054671,co_0785,2025-05-29T07:56:26,1.45,Theoretical,Study Skills,1,37,Summer 2025,app,2025-05-29T09:14:26
us_0054672,co_0785,2025-07-07T18:24:59,2.64,Technical,History,1,36,Summer 2025,partner_lms,2025-07-07T18:41:59
us_0054673,co_0785,2025-07-02T15:39:18,4.08,Technical,Science,2,41,Summer 2025,partner_lms,2025-07-02T16:39:18
us_0054674,co_0785,2025-09-06T15:39:39,1.77,Cognitive,Maths,1,37,Autumn 2025,api,2025-09-06T16:10:39
us_0054675,co_0785,2025-10-27T12:39:58,8.86,Technical,Languages,3,39,Autumn 2025,app,2025-10-27T13:39:58
us_0054676,co_0785,2025-11-06T19:52:11,2.18,Cognitive,English,1,33,Autumn 2025,app,2025-11-06T20:54:11
us_0054677,co_0785,2025-11-18T12:05:48,0.72,Cognitive,English,1,35,Autumn 2025,app,2025-11-18T12:26:48
us_0054678,co_0785,2026-01-08T11:32:45,8.33,Technical,English,3,30,Spring 2026,app,2026-01-08T12:54:45
us_0054679,co_0785,2026-02-26T08:42:12,4.43,Technical,Maths,2,29,Spring 2026,app,2026-02-26T09:14:12
us_0054680,co_0785,2026-02-23T11:20:51,1.17,Theoretical,Study Skills,1,34,Spring 2026,app,2026-02-23T12:45:51
us_0054681,co_0785,2026-04-20T19:18:04,3.65,Technical,,3,30,Summer 2026,app,2026-04-20T20:35:04
us_0054682,co_0785,2026-04-05T08:44:43,2.08,Theoretical,Geography,3,39,Summer 2026,legacy_import,2026-04-05T09:19:43
us_0054683,co_0786,2024-01-24T12:19:10,1.55,Technical,English,1,68,Spring 2024,app,2024-01-24T13:41:10
us_0054684,co_0786,2024-01-24T14:09:30,1.93,Technical,English,2,55,Spring 2024,app,2024-01-24T14:11:30
us_0054685,co_0786,2024-01-20T19:14:33,1.16,Theoretical,Maths,2,,Spring 2024,api,2024-01-20T19:31:33
us_0054686,co_0786,2024-01-29T21:10:48,6.18,Theoretical,History,6,58,Spring 2024,app,2024-01-29T21:20:48
us_0054687,co_0786,2024-01-28T09:28:32,4.89,Cognitive,Maths,4,73,Spring 2024,app,2024-01-28T10:11:32
us_0054688,co_0786,2024-01-28T09:56:46,11.09,Technical,Science,4,70,Spring 2024,api,2024-01-28T10:56:46
us_0054689,co_0786,2024-02-10T21:50:57,12.09,Technical,Science,3,70,Spring 2024,app,2024-02-10T22:56:57
us_0054690,co_0786,2024-02-03T15:33:55,3.74,Technical,Maths,3,58,Spring 2024,app,2024-02-03T16:08:55
us_0054691,co_0786,2024-02-04T14:37:12,5.21,Cognitive,Exam Prep,3,71,Spring 2024,app,2024-02-04T14:40:12
us_0054692,co_0786,2024-02-29T15:34:21,1.95,Theoretical,History,4,71,Spring 2024,app,2024-02-29T16:41:21
us_0054693,co_0786,2024-04-10T16:58:52,4.8,Cognitive,Maths,4,70,Summer 2024,app,2024-04-10T17:07:52
us_0054694,co_0786,2024-04-24T14:53:51,17.21,Technical,Science,4,61,Summer 2024,api,2024-04-24T15:28:51
us_0054695,co_0786,2024-04-24T17:14:26,19.51,Theoretical,English,15,55,Summer 2024,app,2024-04-24T17:55:26
us_0054696,co_0786,2024-05-06T13:06:58,13.12,Cognitive,Maths,6,62,Summer 2024,app,2024-05-06T13:43:58
us_0054697,co_0786,2024-05-03T11:24:26,5.35,Cognitive,Science,2,59,Summer 2024,app,2024-05-03T12:18:26
us_0054698,co_0786,2024-05-28T15:29:42,5.42,Cognitive,Maths,4,67,Summer 2024,app,2024-05-28T16:39:42
us_0054699,co_0786,2024-06-15T20:29:03,7.94,Theoretical,Languages,8,51,Summer 2024,app,2024-06-15T20:51:03
us_0054700,co_0786,2024-06-24T17:25:01,4.0,Theoretical,Exam Prep,3,70,Summer 2024,app,2024-06-24T18:55:01
us_0054701,co_0786,2024-06-14T09:46:54,11.21,Cognitive,Exam Prep,5,64,Summer 2024,app,2024-06-14T09:56:54
us_0054702,co_0786,2024-06-09T16:27:39,1.5,Theoretical,Other,1,70,Summer 2024,app,2024-06-09T17:42:39
us_0054703,co_0786,2024-07-13T09:02:12,4.21,Technical,Exam Prep,2,66,Summer 2024,legacy_import,2024-07-13T09:56:12
us_0054704,co_0786,2024-08-02T09:10:11,6.22,Cognitive,English,3,53,Summer holiday 2024,app,2024-08-02T09:18:11
us_0054705,co_0786,2024-09-20T13:14:43,18.61,Technical,Exam Prep,9,73,Autumn 2024,app,2024-09-20T14:00:43
us_0054706,co_0786,2024-09-19T10:27:10,2.43,Technical,Maths,2,73,Autumn 2024,app,2024-09-19T11:30:10
