company_id,company_name,industry,region,trial_start_date,subscription_status,current_plan_name,current_seat_count,organisation_size_band,sales_channel,customer_success_owner,created_at,updated_at
co_0516,Summit Learning Group North,Training Provider,East of England,2026-01-29,active,Small,55,51-100,self_serve,Ben Whitmore,2026-01-22T14:46:00,2026-05-31T08:45:00
co_0517,Fairfield Academy Central,School,London,2024-01-19,active,Medium,399,101-500,direct_sales,Ella Thompson,2024-01-16T18:09:00,2025-05-27T15:12:00
co_0518,Lakeside Skills Centre Central,Training Provider,West Midlands,2024-01-10,active,Medium,160,101-500,direct_sales,Ben Whitmore,2024-01-07T18:49:00,2025-12-13T15:44:00
co_0519,Cotswold Education Services,Private Education,Wales,2026-05-01,trial,Small,64,51-100,partner,,2026-04-30T17:47:00,2026-05-03T11:57:00
co_0520,Manchester Library Service Trust,Library,London,2024-01-03,voluntary_churn,Small,60,51-100,direct_sales,Charlotte Evans,2023-12-28T17:20:00,2026-06-27T14:24:00
co_0521,Kingfisher Grammar School South,School,East Midlands,2026-02-28,trial,Small,87,51-100,partner,George Bennett,2026-02-25T10:13:00,2026-06-29T15:08:00
co_0522,Westfield School Central,School,West Midlands,2025-07-08,active,Medium,172,101-500,direct_sales,Farah Malik,2025-06-30T13:20:00,2025-08-21T16:30:00
co_0523,Westfield Learning Group Central South,Private Education,Yorkshire and the Humber,2023-07-19,active,Medium,129,101-500,inbound,Daniel Hughes,2023-07-20T13:29:00,2025-09-13T11:17:00
co_0524,Camden College Trust,School,East Midlands,2026-03-04,active,Small,28,1-50,direct_sales,Jacob Turner,2026-03-05T14:28:00,2026-04-29T18:28:00
co_0525,Ashford School,School,West Midlands,2023-08-27,active,Medium,151,101-500,partner,Charlotte Evans,2023-08-29T13:08:00,2025-09-17T17:10:00
co_0526,Camden Academy Trust North,School,South West,2025-07-18,trial,Medium,102,101-500,partner,Imogen Davies,2025-07-18T13:30:00,2026-06-13T18:29:00
co_0527,Hadley School South,School,South East,2024-02-18,active,Small,97,51-100,partner,George Bennett,2024-02-12T15:04:00,2026-06-15T17:11:00
co_0528,Lakeside Skills Centre Trust,Training Provider,North West,2024-06-06,trial,Medium,170,101-500,public_sector_framework,Amelia Clarke,2024-05-30T11:51:00,2025-10-15T15:51:00
co_0529,Dundee Further Education College,FURTHER EDUCATION,Scotland,2023-11-03,active,Medium,282,101-500,partner,Imogen Davies,2023-11-03T12:19:00,2025-09-26T08:56:00
co_0530,Lancaster Further Education College,Further Education,South East,2024-10-22,active,medium,140,101-500,direct_sales,Daniel Hughes,2024-10-15T12:22:00,2025-09-26T13:28:00
co_0531,Meadowbrook Skills Centre Central North,Private Education,East of England,2024-01-10,active,Small,36,1-50,public_sector_framework,,2024-01-11T18:51:00,2025-07-19T11:31:00
co_0532,Meadowbrook Training,Private Education,Scotland,2024-05-03,active,Small,41,1-50,direct_sales,George Bennett,2024-05-02T17:07:00,2025-10-12T16:29:00
co_0533,Rowan School North North,School,West Midlands,2024-03-20,active,Medium,133,101-500,self_serve,Ella Thompson,2024-03-22T10:41:00,2026-06-17T15:08:00
co_0534,Westfield Education Services Trust,Training Provider,South East,2024-07-15,active,Medium,372,101-500,partner,Charlotte Evans,2024-07-06T09:25:00,2025-12-11T11:16:00
co_0535,York Further Education College South,Further Education,West Midlands,2025-03-13,active,Medium,372,101-500,direct_sales,Jacob Turner,2025-03-15T13:25:00,2026-05-21T11:12:00
co_0536,Exeter Knowledge Hub North,Library,London,2024-06-29,active,Medium ,197,101-500,inbound,Ella Thompson,2024-06-23T16:46:00,2026-06-29T10:49:00
co_0537,Belfast Institute,University,West Midlands,2025-06-26,active,Medium,341,101-500,partner,Farah Malik,2025-06-21T10:50:00,2025-08-11T17:11:00
co_0538,Eastgate Learning Trust Trust,School,South West,2024-12-15,active,Small,90,51-100,self_serve,Ben Whitmore,2024-12-08T13:05:00,2025-10-12T12:39:00
co_0539,Belfast Institute South,University,West Midlands,2024-06-25,active,Bespoke,1663,1001+,public_sector_framework,Farah Malik,2024-06-23T14:20:00,2026-01-31T10:13:00
co_0540,Willow Education Partnership South,Other,Scotland,2024-08-16,active,Medium,196,101-500,self_serve,,2024-08-17T08:51:00,2026-06-05T12:42:00
co_0541,Hillcrest Academy South,School,North West,2026-05-11,trial,Small,98,51-100,partner,Daniel Hughes,2026-05-09T08:43:00,2026-06-15T10:15:00
co_0542,Fairfield Learning Group Trust,Private Education,Ireland,2024-12-27,active,Small,86,51-100,partner,Jacob Turner,2024-12-24T17:44:00,2026-01-04T12:16:00
co_0543,Willow Learning Trust North,School,Northern Ireland,2025-06-02,trial,Small,94,51-100,direct_sales,Daniel Hughes,2025-05-23T15:43:00,2025-07-07T17:09:00
co_0544,Cotswold Training Trust,Training Provider,South East,2025-10-27,paused,Small,60,51-100,partner,,2025-10-23T17:30:00,2026-03-21T12:46:00
co_0545,Maple Academy,School,London,2024-07-05,active,Small,98,51-100,inbound,Imogen Davies,2024-07-03T11:15:00,2025-09-10T17:12:00
co_0546,Dales Learning Trust South,School,Yorkshire and the Humber,2025-08-15,trial,Medium,132,101-500,self_serve,,2025-08-16T15:20:00,2026-02-02T12:26:00
co_0547,Lancaster Libraries,Library,Yorkshire and the Humber,2024-11-03,active,Medium,258,101-500,inbound,Amelia Clarke,2024-10-28T09:30:00,2025-08-11T08:27:00
co_0548,Hastings Higher Education Centre North,University,West Midlands,2026-03-14,trial,Large,615,501-1000,direct_sales,Jacob Turner,2026-03-15T18:37:00,2026-05-17T12:37:00
co_0549,Northbridge Academy South,School,East of England,2023-10-24,active,Small,73,51-100,inbound,Imogen Davies,2023-10-22T10:40:00,2025-06-20T18:56:00
co_0550,Westfield School Central Central,School,Scotland,2024-03-02,delinquent_churn,Medium,173,101-500,partner,Farah Malik,2024-02-28T11:38:00,2025-06-30T11:27:00
co_0551,Stamford Academy Trust,school,East of England,2024-12-17,active,Medium,169,101-500,direct_sales,Daniel Hughes,2024-12-09T08:32:00,2025-09-01T16:19:00
co_0552,York Libraries,Library,London,2025-07-25,active,Medium,143,101-500,inbound,Charlotte Evans,2025-07-19T14:45:00,2026-02-04T15:08:00
co_0553,Parkside School,School,South West,2024-07-19,active,Small,69,51-100,inbound,Ella Thompson,2024-07-13T10:37:00,2025-12-26T11:42:00
co_0554,Cedar Skills Centre Central,Training Provider,Yorkshire and the Humber,2025-03-01,trial,Medium,243,101-500,direct_sales,Ella Thompson,2025-02-27T14:36:00,2025-09-07T16:09:00
co_0555,Fairfield Learning Trust Trust,School,London,2025-03-01,active,Small,41,1-50,inbound,Daniel Hughes,2025-02-28T11:06:00,2025-09-13T11:25:00
co_0556,Belfast Library Service North,Library,London,2023-10-06,active,Medium,273,101-500,partner,Charlotte Evans,2023-10-04T13:22:00,2025-08-17T11:45:00
co_0557,Parkside Skills Centre,Training Provider,London,2025-09-27,active,Small,88,51-100,direct_sales,,2025-09-22T12:56:00,2026-02-23T11:19:00
co_0558,Willow Academy North,school,South West,2026-05-15,active,Medium,104,101-500,direct_sales,Hannah Roberts,2026-05-10T09:49:00,2026-05-17T16:14:00
co_0559,Beechwood College North,School,East Midlands,2026-01-15,active,Small,96,51-100,partner,Amelia Clarke,2026-01-10T17:36:00,2026-03-04T09:55:00
co_0560,Cedar Skills Centre Central North,Private Education,South East,2024-12-16,active,Small,40,1-50,direct_sales,George Bennett,2024-12-07T14:36:00,2026-01-26T16:11:00
co_0561,Birmingham Institute Trust,University,East Midlands,2024-04-21,active,Medium,443,101-500,direct_sales,Ella Thompson,2024-04-16T17:31:00,2025-06-15T12:16:00
co_0562,Harbour School Central Central,School,South West,2023-08-05,trial,Small,91,51-100,direct_sales,Hannah Roberts,2023-08-03T17:28:00,2025-11-13T09:25:00
co_0563,Summit Skills Centre Central,Training Provider,North West,2024-06-24,active,Medium,256,101-500,inbound,George Bennett,2024-06-21T15:18:00,2025-10-31T18:08:00
co_0564,Stamford College Central,School,West Midlands,2025-08-03,active,Medium,181,101-500,direct_sales,Imogen Davies,2025-07-28T18:21:00,2025-10-31T17:13:00
co_0565,Elmfield Academy South,School,London,2026-01-06,past_due,Small,81,51-100,direct_sales,Charlotte Evans,2026-01-06T09:49:00,2026-03-24T08:36:00
co_0566,Victoria Education Partnership Trust,Other,East Midlands,2023-10-06,active,Medium,396,101-500,partner,Jacob Turner,2023-10-06T09:39:00,2026-03-13T16:37:00
co_0567,Victoria Learning Group North Trust,Training Provider,West Midlands,2024-10-23,active,Medium,239,101-500,direct_sales,Farah Malik,2024-10-23T17:32:00,2025-05-31T16:58:00
co_0568,Cedar Learning Trust South,School,South East,2025-03-24,active,Small,64,51-100,public_sector_framework,Imogen Davies,2025-03-18T15:48:00,2025-06-01T16:01:00
co_0569,Elmfield College Trust,School,South West,2024-05-21,active,Medium,161,101-500,inbound,,2024-05-21T08:02:00,2025-11-16T10:11:00
co_0570,Lancaster Further Education College Trust,Further Education,Scotland,2025-10-13,trial,Medium,183,101-500,direct_sales,George Bennett,2025-10-13T14:21:00,2026-01-04T16:48:00
co_0571,Oxford Community Library,Library,East Midlands,2025-08-31,trial,Medium,204,101-500,partner,Daniel Hughes,2025-08-21T11:06:00,2025-10-06T10:07:00
co_0572,Stamford Education Partnership,Other,Scotland,2024-01-22,past_due,Small,70,51-100,direct_sales,George Bennett,2024-01-12T18:54:00,2025-09-23T08:48:00
co_0573,Abbey Training,Private Education,North East,2024-03-25,active,Medium,225,101-500,direct_sales,Charlotte Evans,2024-03-24T10:47:00,2026-02-13T14:20:00
co_0574,Riverside Academy Central,School,South East,2023-11-29,trial,Medium ,217,101-500,direct_sales,,2023-11-26T16:00:00,2025-09-03T10:40:00
co_0575,Chiltern Learning Trust South,School,Scotland,2025-03-27,trial,medium,126,101-500,inbound,Farah Malik,2025-03-26T18:22:00,2026-01-28T12:14:00
co_0576,Harbour School Trust,School,South West,2024-08-31,active,Medium,117,101-500,self_serve,Amelia Clarke,2024-09-01T13:50:00,2025-10-14T13:49:00
co_0577,Birmingham Further Education College North,Further Education,North West,2024-10-14,trial,Medium,211,101-500,partner,George Bennett,2024-10-16T15:51:00,2025-11-23T17:58:00
co_0578,Riverside College Trust,School,North West,2025-07-18,delinquent_churn,Small,50,1-50,direct_sales,Jacob Turner,2025-07-12T17:12:00,2026-01-12T15:44:00
co_0579,Reading Further Education College South South,Further Education,London,2024-06-25,active,Medium,213,101-500,direct_sales,Ella Thompson,2024-06-21T12:12:00,2025-10-25T14:58:00
co_0580,Hillcrest Skills Centre Trust Trust,Training Provider,South East,2023-10-20,active,Medium,245,101-500,partner,Imogen Davies,2023-10-15T12:31:00,2026-05-25T15:46:00
co_0581,Ashford Academy North,School,South West,2024-05-05,trial,Medium,124,101-500,self_serve,Daniel Hughes,2024-04-30T09:21:00,2025-12-02T10:36:00
co_0582,Northbridge Learning Group North,Training Provider,West Midlands,2025-08-25,active,Small,76,51-100,direct_sales,George Bennett,2025-08-26T10:17:00,2026-04-25T15:55:00
co_0583,Cardiff Community Library Central Trust,Library,East Midlands,2024-08-22,active,Medium,126,101-500,direct_sales,Hannah Roberts,2024-08-17T15:51:00,2026-01-22T16:33:00
co_0584,Chiltern Learning Group,Private Education,London,2024-06-14,active,Small,76,51-100,inbound,Ella Thompson,2024-06-08T14:55:00,2025-08-14T11:24:00
co_0585,Leeds University Trust,University,South East,2026-03-29,paused,Medium,193,101-500,partner,Farah Malik,2026-03-31T15:12:00,2026-04-27T17:53:00
co_0586,Dales Academy North,School,South East,2025-08-20,trial,Large,511,501-1000,self_serve,Amelia Clarke,2025-08-13T10:10:00,2025-10-28T11:29:00
co_0587,Westfield School South,School,Ireland,2024-06-08,active,Medium,155,101-500,partner,Daniel Hughes,2024-06-10T10:46:00,2026-05-19T18:16:00
co_0588,Camden Education Services Trust,Training Provider,London,2025-09-02,active,Small,87,51-100,inbound,Amelia Clarke,2025-08-28T09:24:00,2025-12-02T09:26:00
co_0589,Belfast Higher Education Centre South,University,West Midlands,2024-12-02,active,Large,654,501-1000,public_sector_framework,Daniel Hughes,2024-11-24T15:43:00,2026-02-24T13:45:00
co_0590,Eastgate Grammar School,School,South West,2025-09-01,active,Medium,310,101-500,inbound,Hannah Roberts,2025-08-24T13:01:00,2025-09-12T18:06:00
co_0591,Maple School Central,School,North West,2024-11-04,trial,Small,28,1-50,partner,Amelia Clarke,2024-11-04T13:43:00,2025-12-13T12:54:00
co_0592,Leeds Further Education College North,Further Education,North West,2024-09-27,trial,Medium,129,101-500,direct_sales,,2024-09-25T11:39:00,2025-10-06T17:36:00
co_0593,Fairfield School North,School,London,2024-07-26,trial,Small,80,51-100,direct_sales,Imogen Davies,2024-07-20T10:15:00,2025-11-07T13:36:00
co_0594,Oaklands Education Services,Training Provider,London,2025-03-15,trial,Medium,128,101-500,direct_sales,Jacob Turner,2025-03-06T12:15:00,2026-05-23T09:58:00
co_0595,Fairfield Education Partnership,Other,London,2026-04-18,active,Small,44,1-50,partner,Jacob Turner,2026-04-08T18:44:00,2026-04-08T16:55:00
co_0596,Queensway Learning Trust North,school,Ireland,2025-11-08,active,Medium,128,101-500,self_serve,George Bennett,2025-11-01T11:55:00,2026-04-08T15:42:00
co_0597,Bristol School Trust,School,South East,2023-10-10,active,Small,75,51-100,self_serve,Farah Malik,2023-10-05T17:24:00,2026-01-18T14:51:00
co_0598,Willow Learning Group,Private Education,East Midlands,2026-06-13,trial,Medium,123,101-500,partner,Imogen Davies,2026-06-05T08:17:00,2026-06-08T18:47:00
co_0599,Fairfield Academy South,School,North East,2026-04-15,active,Small,62,51-100,public_sector_framework,Charlotte Evans,2026-04-11T14:12:00,2026-04-22T17:08:00
co_0600,Beechwood Education Services Trust,Private Education,London,2025-04-20,trial,Medium,134,101-500,self_serve,Ella Thompson,2025-04-21T15:42:00,2025-12-24T18:58:00
co_0601,Bristol Learning Trust Trust,School,South East,2025-02-25,past_due,Small,84,51-100,inbound,Ella Thompson,2025-02-21T09:50:00,2025-10-12T13:04:00
co_0602,Cotswold Academy South,School,South West,2026-03-14,trial,Medium,217,101-500,self_serve,Jacob Turner,2026-03-07T10:36:00,2026-05-16T13:28:00
co_0603,Fairfield Training South,Training Provider,South East,2024-07-07,active,Medium,107,101-500,public_sector_framework,Charlotte Evans,2024-06-30T14:45:00,2026-05-09T11:08:00
co_0604,Rowan Academy South,School,London,2023-11-22,active,Small,93,51-100,partner,Daniel Hughes,2023-11-14T10:23:00,2025-08-01T08:42:00
co_0605,Bridgewater Learning Trust,School,Scotland,2024-10-21,active,Small,93,51-100,direct_sales,Daniel Hughes,2024-10-22T11:16:00,2025-06-04T10:27:00
co_0606,Rowan Academy South Central,School,South East,2026-03-25,trial,Medium,188,101-500,direct_sales,Amelia Clarke,2026-03-24T09:30:00,2026-05-21T14:04:00
co_0607,Eastgate College South,School,London,2024-10-23,active,medium,124,101-500,direct_sales,Daniel Hughes,2024-10-13T15:55:00,2025-07-12T16:07:00
co_0608,York Further Education College North,Further Education,South East,2023-12-31,active,Medium,260,101-500,self_serve,Ben Whitmore,2023-12-29T16:09:00,2026-01-08T12:22:00
co_0609,Summit Learning Trust North,School,London,2025-06-30,active,Medium,108,101-500,self_serve,,2025-06-26T15:31:00,2026-01-04T08:53:00
co_0610,Willow Education Services,Private Education,South East,2024-01-22,active,Small,46,1-50,partner,Jacob Turner,2024-01-12T13:25:00,2025-10-23T08:27:00
co_0611,Rowan School North South,School,Scotland,2025-03-11,trial,Medium,146,101-500,self_serve,Daniel Hughes,2025-03-03T08:57:00,2025-09-03T15:47:00
co_0612,Lakeside Education Partnership Central,Other,South East,2024-09-06,voluntary_churn,Small,48,1-50,self_serve,Daniel Hughes,2024-08-27T15:13:00,2025-12-11T10:51:00
co_0613,Cotswold Skills Centre Trust,Private Education,London,2025-04-09,trial,Small,24,1-50,public_sector_framework,Jacob Turner,2025-04-10T13:08:00,2026-04-14T12:01:00
co_0614,Hadley School Central,School,North West,2024-12-12,active,Medium,169,101-500,partner,Jacob Turner,2024-12-13T16:36:00,2025-08-04T09:50:00
co_0615,Norwich Community Library Trust,Library,North East,2024-11-01,trial,Small,18,1-50,self_serve,,2024-10-22T10:44:00,2026-01-11T18:02:00
co_0616,Edinburgh Further Education College Central,Further Education,West Midlands,2023-09-07,active,Large,723,501-1000,direct_sales,George Bennett,2023-09-09T13:31:00,2025-07-27T09:52:00
co_0617,Northbridge Grammar School South,School,North West,2024-05-31,active,Medium,113,101-500,inbound,Ben Whitmore,2024-05-22T13:26:00,2025-11-06T09:44:00
co_0618,Victoria Learning Group South,private education,Scotland,2024-04-03,trial,Small,38,1-50,self_serve,,2024-04-05T15:17:00,2026-06-27T13:51:00
co_0619,Rowan Education Partnership Central,Other,East of England,2024-09-15,trial,Small,55,51-100,partner,,2024-09-09T10:12:00,2026-05-29T08:05:00
co_0620,Oxford Further Education College Trust,Further Education,North West,2025-08-20,trial,Medium,133,101-500,partner,Farah Malik,2025-08-10T15:58:00,2026-03-12T13:34:00
co_0621,Birmingham University,University,London,2026-03-04,trial,Medium,265,101-500,self_serve,George Bennett,2026-03-01T11:04:00,2026-04-21T11:06:00
co_0622,Willow Skills Centre,Private Education,North East,2025-05-19,active,Medium,157,101-500,direct_sales,,2025-05-13T17:06:00,2025-12-23T16:58:00
co_0623,Hastings Knowledge Hub,Library,Scotland,2026-01-09,active,Small,57,51-100,partner,Daniel Hughes,2026-01-05T16:38:00,2026-06-04T12:40:00
co_0624,Riverside Skills Centre Trust,Private Education,South West,2026-05-13,active,Small,89,51-100,inbound,Jacob Turner,2026-05-04T17:50:00,2026-05-24T11:47:00
co_0625,Exeter Higher Education Centre North,University,South East,2025-02-08,trial,Small,66,51-100,partner,Charlotte Evans,2025-02-01T10:30:00,2025-06-14T15:21:00
co_0626,Parkside Education Services Central,Private Education,East Midlands,2024-09-23,active,Small,82,51-100,self_serve,Amelia Clarke,2024-09-22T17:46:00,2025-10-27T08:26:00
co_0627,Cedar Skills Centre South South,Private Education,Yorkshire and the Humber,2024-06-20,voluntary_churn,Small,99,51-100,partner,Hannah Roberts,2024-06-11T17:57:00,2025-10-30T18:03:00
co_0628,Hadley Academy South,School,East of England,2023-12-03,active,Medium,171,101-500,direct_sales,George Bennett,2023-11-28T08:09:00,2026-03-11T14:12:00
co_0629,Rowan College Central,School,Wales,2023-08-15,active,Medium,195,101-500,self_serve,,2023-08-05T09:23:00,2026-01-29T09:50:00
co_0630,Oxford Libraries Central,Library,East of England,2025-03-18,trial,Small,47,1-50,partner,Hannah Roberts,2025-03-20T08:45:00,2025-12-13T08:18:00
co_0631,Eastgate College Trust,School,Northern Ireland,2023-07-19,trial,Medium,265,101-500,direct_sales,Farah Malik,2023-07-10T14:39:00,2025-06-20T12:10:00
co_0632,Dundee Further Education College North,Further Education,West Midlands,2025-11-20,active,Medium,289,101-500,direct_sales,Amelia Clarke,2025-11-18T13:50:00,2026-05-03T16:03:00
co_0633,Rowan Skills Centre,Private Education,East of England,2024-10-13,active,Medium,144,101-500,direct_sales,Imogen Davies,2024-10-08T11:08:00,2025-12-07T12:43:00
co_0634,Tudor Learning Trust North,School,East of England,2025-03-29,trial,Medium,119,101-500,self_serve,Ella Thompson,2025-03-31T14:09:00,2026-01-27T18:20:00
co_0635,Parkside Education Services North,Training Provider,North East,2024-05-28,active,Medium,154,101-500,direct_sales,Hannah Roberts,2024-05-19T08:44:00,2025-06-10T12:55:00
co_0636,Summit Education Services Trust,Private Education,South West,2025-07-04,active,Small,47,1-50,public_sector_framework,Ben Whitmore,2025-07-04T17:15:00,2026-06-20T12:34:00
co_0637,Beechwood College North Trust,School,South West,2025-01-31,active,Small,38,1-50,partner,Charlotte Evans,2025-01-28T08:54:00,2025-07-23T15:57:00
co_0638,York Higher Education Centre,University,East Midlands,2023-08-11,trial,Medium,217,101-500,partner,Farah Malik,2023-08-05T14:35:00,2025-08-31T15:07:00
co_0639,Swansea Libraries Central,Library,Northern Ireland,2026-02-04,trial,Medium,341,101-500,self_serve,,2026-01-30T08:26:00,2026-02-18T18:19:00
co_0640,Belfast University North,University,Wales,2023-11-10,active,Medium,181,101-500,partner,George Bennett,2023-11-10T14:45:00,2026-01-05T12:37:00
co_0641,Northbridge Academy North,School,Yorkshire and the Humber,2024-11-27,active,Medium,345,101-500,direct_sales,Imogen Davies,2024-11-23T15:08:00,2025-12-10T17:51:00
co_0642,Ashford Skills Centre,Private Education,East of England,2023-09-12,active,Small,28,1-50,self_serve,,2023-09-08T17:19:00,2026-02-10T09:51:00
co_0643,Exeter Community Library,Library,London,2025-06-24,active,Medium,153,101-500,public_sector_framework,Charlotte Evans,2025-06-21T12:34:00,2026-02-20T14:49:00
co_0644,Norwich Community Library Trust Central,Library,Wales,2025-05-05,voluntary_churn,Small,59,51-100,inbound,Jacob Turner,2025-05-07T15:56:00,2025-09-26T13:58:00
co_0645,Victoria College Trust,School,South West,2024-08-20,trial,Small,78,51-100,self_serve,Amelia Clarke,2024-08-17T09:20:00,2026-04-02T18:52:00
co_0646,Dales Education Services,Private Education,North East,2023-07-05,active,Medium,212,101-500,direct_sales,Charlotte Evans,2023-07-07T09:14:00,2025-10-28T14:16:00
co_0647,Queensway Academy North,School,Scotland,2024-05-31,active,Small,99,51-100,direct_sales,Amelia Clarke,2024-05-29T18:19:00,2025-05-26T11:04:00
co_0648,Summit School South,School,East Midlands,2023-10-02,active,Medium,114,101-500,inbound,George Bennett,2023-09-27T11:45:00,2025-09-29T16:10:00
co_0649,Reading Library Service North South,Library,Ireland,2025-10-02,trial,Medium,107,101-500,direct_sales,Hannah Roberts,2025-10-01T10:31:00,2025-11-13T14:24:00
co_0650,Cambridge Further Education College North South,Further Education,London,2025-11-25,active,Medium,144,101-500,partner,Jacob Turner,2025-11-26T11:48:00,2026-04-14T16:11:00
co_0651,Lancaster Knowledge Hub South,Library,East of England,2024-08-05,delinquent_churn,Small,20,1-50,direct_sales,Ben Whitmore,2024-07-29T15:25:00,2025-07-26T15:09:00
co_0652,York Further Education College North Trust,Further Education,West Midlands,2024-12-29,trial,Medium,234,101-500,inbound,Ella Thompson,2024-12-23T17:25:00,2025-12-07T08:31:00
co_0653,Abbey Academy North,School,Northern Ireland,2025-01-09,active,Small,89,51-100,inbound,Imogen Davies,2025-01-10T13:58:00,2025-07-25T08:49:00
co_0654,Eastgate Education Partnership,Other,London,2026-06-02,trial,Small,43,1-50,self_serve,Daniel Hughes,2026-05-29T14:34:00,2026-06-23T17:58:00
co_0655,Dales Learning Trust Central,School,Scotland,2024-09-23,trial,Small,38,1-50,public_sector_framework,Charlotte Evans,2024-09-19T14:35:00,2026-04-09T18:20:00
co_0656,Abbey College,School,Scotland,2025-02-23,past_due,Small,74,51-100,direct_sales,Amelia Clarke,2025-02-23T15:41:00,2025-07-29T18:20:00
co_0657,Eastgate Education Partnership Trust,Other,Scotland,2024-04-07,active,Medium,197,101-500,direct_sales,Amelia Clarke,2024-04-01T10:20:00,2026-05-30T14:35:00
co_0658,Oxford Institute Central,University,East Midlands,2023-11-26,trial,Large,781,501-1000,self_serve,Hannah Roberts,2023-11-25T10:51:00,2025-09-09T11:34:00
co_0659,Dales Learning Trust North,School,West Midlands,2025-10-04,active,Medium,130,101-500,direct_sales,Jacob Turner,2025-09-29T08:23:00,2026-05-18T11:05:00
co_0660,Manchester Further Education College Central Trust,Further Education,Yorkshire and the Humber,2023-10-02,past_due,Medium,371,101-500,direct_sales,Jacob Turner,2023-10-03T15:24:00,2025-08-19T08:28:00
co_0661,Abbey Grammar School Trust,School,Scotland,2024-01-15,active,Medium,310,101-500,direct_sales,Hannah Roberts,2024-01-15T11:17:00,2026-02-09T16:51:00
co_0662,Beechwood Learning Group North South,Private Education,London,2025-05-06,active,Small,42,1-50,self_serve,,2025-04-30T13:56:00,2025-09-16T13:29:00
co_0663,Hillcrest Grammar School South,School,West Midlands,2025-10-02,trial,Small,70,51-100,partner,Jacob Turner,2025-10-01T08:30:00,2026-06-03T16:49:00
co_0664,Maple Grammar School,School,London,2025-06-09,active,Small,40,1-50,direct_sales,Charlotte Evans,2025-06-11T12:43:00,2025-07-25T14:12:00
co_0665,Beechwood Skills Centre Central South,Private Education,South East,2024-10-13,active,Small,77,51-100,inbound,Jacob Turner,2024-10-13T10:44:00,2025-06-13T12:27:00
co_0666,Willow Learning Trust North South,School,Ireland,2026-02-23,trial,Small,59,51-100,inbound,Ben Whitmore,2026-02-20T11:07:00,2026-04-04T11:03:00
co_0667,Northbridge Learning Group Trust,Private Education,North West,2024-10-10,active,Small,56,51-100,direct_sales,Amelia Clarke,2024-10-12T11:44:00,2026-05-01T08:05:00
co_0668,Harbour College Central,School,North East,2025-09-12,active,Small,76,51-100,direct_sales,Ben Whitmore,2025-09-06T09:16:00,2026-01-07T10:04:00
co_0669,Meadowbrook Grammar School North,school,West Midlands,2025-11-05,active,Medium,234,101-500,direct_sales,Hannah Roberts,2025-11-07T10:04:00,2025-11-22T10:46:00
co_0670,Kingfisher Skills Centre Trust,PRIVATE EDUCATION,East of England,2024-04-23,delinquent_churn,Small,41,1-50,self_serve,Ben Whitmore,2024-04-19T08:25:00,2025-06-08T09:25:00
co_0671,Parkside College Trust North,School,Ireland,2024-11-30,active,Small,41,1-50,public_sector_framework,Hannah Roberts,2024-11-26T17:06:00,2025-08-05T11:48:00
co_0672,Northbridge Grammar School Trust,School,South East,2025-03-28,active,Small,62,51-100,partner,Farah Malik,2025-03-21T14:35:00,2025-09-07T13:39:00
co_0673,Hadley Grammar School North,School,Scotland,2026-02-24,trial,Small,68,51-100,inbound,Farah Malik,2026-02-25T15:39:00,2026-03-10T14:06:00
co_0674,Riverside Training North,Training Provider,South East,2023-09-04,active,Small,61,51-100,self_serve,Jacob Turner,2023-08-25T17:34:00,2026-03-08T13:07:00
co_0675,Cambridge Libraries North,Library,London,2024-07-11,active,Medium,193,101-500,self_serve,Ben Whitmore,2024-07-01T18:38:00,2025-07-16T11:28:00
co_0676,Manchester Institute South,University,South East,2025-04-01,active,Large,733,501-1000,public_sector_framework,Hannah Roberts,2025-03-25T17:15:00,2026-05-17T11:58:00
co_0677,Swansea Knowledge Hub North,Library,West Midlands,2025-11-22,trial,Medium,233,101-500,inbound,George Bennett,2025-11-15T16:30:00,2026-02-15T14:51:00
co_0678,Birmingham Institute Trust North,University,South East,2024-12-04,trial,Bespoke,1309,1001+,direct_sales,Daniel Hughes,2024-11-26T14:10:00,2025-08-31T11:15:00
co_0679,Northbridge College,School,North West,2025-12-29,active,Small,78,51-100,direct_sales,Ella Thompson,2025-12-19T13:15:00,2026-03-08T11:15:00
co_0680,Harbour Education Partnership,Other,East of England,2025-09-01,active,Medium,184,101-500,direct_sales,George Bennett,2025-08-28T11:49:00,2025-09-21T09:02:00
co_0681,Bridgewater Training South,Training Provider,North East,2025-09-23,voluntary_churn,Small,82,51-100,direct_sales,Ben Whitmore,2025-09-21T13:36:00,2025-12-04T09:25:00
co_0682,Parkside Skills Centre North,Private Education,North West,2024-11-16,trial,Medium,102,101-500,direct_sales,Amelia Clarke,2024-11-09T13:52:00,2025-07-14T18:22:00
co_0683,Beechwood Learning Trust,School,East of England,2025-11-03,active,medium,113,101-500,direct_sales,Ella Thompson,2025-11-02T12:42:00,2026-06-16T14:43:00
co_0684,Oaklands Academy South,School,London,2026-04-27,active,Small,99,51-100,inbound,Jacob Turner,2026-04-19T13:47:00,2026-06-09T17:06:00
co_0685,Rowan Learning Trust,School,North West,2025-12-26,active,Medium,132,101-500,partner,Ben Whitmore,2025-12-24T18:39:00,2026-06-16T16:39:00
co_0686,Cedar Education Partnership,Other,South West,2024-08-25,trial,Medium,107,101-500,direct_sales,Farah Malik,2024-08-27T16:51:00,2025-10-15T12:03:00
